[2025-12-06 16:00:53.580] [INFO] [TaskScheduler] [job-norm-9f15ac] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.352] [INFO] [DataClient] [job-norm-9f15ac] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:58.836] [DEBUG] [Preprocessor] [job-norm-5589a3] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:01:01.121] [INFO] [ComputeEngine] [job-norm-5589a3] Aggregating spatial grids | cpu_usage=80% mem_usage=25%
[2025-12-06 16:01:01.621] [DEBUG] [Preprocessor] [job-norm-5589a3] Processing batch 2/5 | batch_records=30000
[2025-12-06 16:01:03.711] [INFO] [ComputeEngine] [job-norm-5589a3] Aggregating spatial grids | cpu_usage=72% mem_usage=29%
[2025-12-06 16:01:04.211] [DEBUG] [Preprocessor] [job-norm-5589a3] Processing batch 3/5 | batch_records=30000
[2025-12-06 16:01:06.026] [INFO] [ComputeEngine] [job-norm-5589a3] Aggregating spatial grids | cpu_usage=63% mem_usage=23%
[2025-12-06 16:01:06.526] [DEBUG] [Preprocessor] [job-norm-5589a3] Processing batch 4/5 | batch_records=30000
[2025-12-06 16:01:08.268] [INFO] [ComputeEngine] [job-norm-5589a3] Aggregating spatial grids | cpu_usage=74% mem_usage=22%
[2025-12-06 16:01:08.768] [DEBUG] [Preprocessor] [job-norm-5589a3] Processing batch 5/5 | batch_records=30000
[2025-12-06 16:01:11.124] [INFO] [ComputeEngine] [job-norm-5589a3] Aggregating spatial grids | cpu_usage=60% mem_usage=28%
[2025-12-06 16:01:11.624] [INFO] [StorageIO] [job-norm-5589a3] Writing aggregation results | output_type=heatmap_grid output_size=5MB
[2025-12-06 16:01:11.624] [INFO] [TaskScheduler] [job-norm-5589a3] Job completed successfully | duration=18.04s
[2025-12-06 16:00:53.584] [INFO] [TaskScheduler] [job-norm-277934] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.439] [INFO] [DataClient] [job-norm-277934] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:57.173] [INFO] [DataClient] [job-norm-277934] Data download complete | records=150000 size=45MB
[2025-12-06 16:00:57.673] [DEBUG] [Preprocessor] [job-norm-277934] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:01:00.043] [INFO] [ComputeEngine] [job-norm-277934] Aggregating spatial grids | cpu_usage=76% mem_usage=22%
[2025-12-06 16:01:00.543] [DEBUG] [Preprocessor] [job-norm-277934] Processing batch 2/5 | batch_records=30000
[2025-12-06 16:01:02.187] [INFO] [ComputeEngine] [job-norm-277934] Aggregating spatial grids | cpu_usage=79% mem_usage=29%
[2025-12-06 16:01:02.687] [DEBUG] [Preprocessor] [job-norm-277934] Processing batch 3/5 | batch_records=30000
[2025-12-06 16:01:04.937] [INFO] [ComputeEngine] [job-norm-277934] Aggregating spatial grids | cpu_usage=71% mem_usage=25%
[2025-12-06 16:01:05.438] [DEBUG] [Preprocessor] [job-norm-277934] Processing batch 4/5 | batch_records=30000
[2025-12-06 16:01:07.321] [INFO] [ComputeEngine] [job-norm-277934] Aggregating spatial grids | cpu_usage=67% mem_usage=26%
[2025-12-06 16:01:07.821] [DEBUG] [Preprocessor] [job-norm-277934] Processing batch 5/5 | batch_records=30000
[2025-12-06 16:01:09.713] [INFO] [ComputeEngine] [job-norm-277934] Aggregating spatial grids | cpu_usage=62% mem_usage=27%
[2025-12-06 16:01:10.213] [INFO] [StorageIO] [job-norm-277934] Writing aggregation results | output_type=heatmap_grid output_size=5MB
[2025-12-06 16:01:10.213] [INFO] [TaskScheduler] [job-norm-277934] Job completed successfully | duration=16.63s
[2025-12-06 16:00:53.584] [INFO] [TaskScheduler] [job-norm-daba36] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.248] [INFO] [DataClient] [job-norm-daba36] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:56.639] [INFO] [DataClient] [job-norm-daba36] Data download complete | records=150000 size=45MB
[2025-12-06 16:00:57.139] [DEBUG] [Preprocessor] [job-norm-daba36] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:00:59.026] [INFO] [ComputeEngine] [job-norm-daba36] Aggregating spatial grids | cpu_usage=67% mem_usage=30%
[2025-12-06 16:00:59.526] [DEBUG] [Preprocessor] [job-norm-daba36] Processing batch 2/5 | batch_records=30000
[2025-12-06 16:01:01.033] [INFO] [ComputeEngine] [job-norm-daba36] Aggregating spatial grids | cpu_usage=62% mem_usage=26%
[2025-12-06 16:01:01.533] [DEBUG] [Preprocessor] [job-norm-daba36] Processing batch 3/5 | batch_records=30000
[2025-12-06 16:01:03.769] [INFO] [ComputeEngine] [job-norm-daba36] Aggregating spatial grids | cpu_usage=68% mem_usage=23%
[2025-12-06 16:01:04.269] [DEBUG] [Preprocessor] [job-norm-daba36] Processing batch 4/5 | batch_records=30000
[2025-12-06 16:01:06.428] [INFO] [ComputeEngine] [job-norm-daba36] Aggregating spatial grids | cpu_usage=77% mem_usage=24%
[2025-12-06 16:01:06.928] [DEBUG] [Preprocessor] [job-norm-daba36] Processing batch 5/5 | batch_records=30000
[2025-12-06 16:01:08.914] [INFO] [ComputeEngine] [job-norm-daba36] Aggregating spatial grids | cpu_usage=74% mem_usage=20%
[2025-12-06 16:01:09.414] [INFO] [StorageIO] [job-norm-daba36] Writing aggregation results | output_type=heatmap_grid output_size=5MB
[2025-12-06 16:01:09.414] [INFO] [TaskScheduler] [job-norm-daba36] Job completed successfully | duration=15.83s
[2025-12-06 16:00:53.584] [INFO] [TaskScheduler] [job-norm-24f8ac] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.293] [INFO] [DataClient] [job-norm-24f8ac] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:57.452] [INFO] [DataClient] [job-norm-24f8ac] Data download complete | records=150000 size=45MB
[2025-12-06 16:00:57.952] [DEBUG] [Preprocessor] [job-norm-24f8ac] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:00:59.870] [INFO] [ComputeEngine] [job-norm-24f8ac] Aggregating spatial grids | cpu_usage=74% mem_usage=21%
[2025-12-06 16:01:00.370] [DEBUG] [Preprocessor] [job-norm-24f8ac] Processing batch 2/5 | batch_records=30000
[2025-12-06 16:01:02.521] [INFO] [ComputeEngine] [job-norm-24f8ac] Aggregating spatial grids | cpu_usage=69% mem_usage=21%
[2025-12-06 16:01:03.021] [DEBUG] [Preprocessor] [job-norm-24f8ac] Processing batch 3/5 | batch_records=30000
[2025-12-06 16:01:04.612] [INFO] [ComputeEngine] [job-norm-24f8ac] Aggregating spatial grids | cpu_usage=69% mem_usage=24%
[2025-12-06 16:01:05.112] [DEBUG] [Preprocessor] [job-norm-24f8ac] Processing batch 4/5 | batch_records=30000
[2025-12-06 16:01:07.151] [INFO] [ComputeEngine] [job-norm-24f8ac] Aggregating spatial grids | cpu_usage=79% mem_usage=28%
[2025-12-06 16:01:07.651] [DEBUG] [Preprocessor] [job-norm-24f8ac] Processing batch 5/5 | batch_records=30000
[2025-12-06 16:01:09.518] [INFO] [ComputeEngine] [job-norm-24f8ac] Aggregating spatial grids | cpu_usage=63% mem_usage=24%
[2025-12-06 16:01:10.018] [INFO] [StorageIO] [job-norm-24f8ac] Writing aggregation results | output_type=heatmap_grid output_size=5MB
[2025-12-06 16:01:10.018] [INFO] [TaskScheduler] [job-norm-24f8ac] Job completed successfully | duration=16.43s
[2025-12-06 16:00:53.584] [INFO] [TaskScheduler] [job-norm-d5ac21] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.760] [INFO] [DataClient] [job-norm-d5ac21] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:57.284] [INFO] [DataClient] [job-norm-d5ac21] Data download complete | records=150000 size=45MB
[2025-12-06 16:00:57.784] [DEBUG] [Preprocessor] [job-norm-d5ac21] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:00:59.455] [INFO] [ComputeEngine] [job-norm-d5ac21] Aggregating spatial grids | cpu_usage=80% mem_usage=26%
[2025-12-06 16:00:59.955] [DEBUG] [Preprocessor] [job-norm-d5ac21] Processing batch 2/5 | batch_records=30000
[2025-12-06 16:01:01.697] [INFO] [ComputeEngine] [job-norm-d5ac21] Aggregating spatial grids | cpu_usage=75% mem_usage=25%
[2025-12-06 16:01:02.197] [DEBUG] [Preprocessor] [job-norm-d5ac21] Processing batch 3/5 | batch_records=30000
[2025-12-06 16:01:03.987] [INFO] [ComputeEngine] [job-norm-d5ac21] Aggregating spatial grids | cpu_usage=72% mem_usage=24%
[2025-12-06 16:01:04.487] [DEBUG] [Preprocessor] [job-norm-d5ac21] Processing batch 4/5 | batch_records=30000
[2025-12-06 16:01:06.722] [INFO] [ComputeEngine] [job-norm-d5ac21] Aggregating spatial grids | cpu_usage=78% mem_usage=25%
[2025-12-06 16:01:07.222] [DEBUG] [Preprocessor] [job-norm-d5ac21] Processing batch 5/5 | batch_records=30000
[2025-12-06 16:01:09.021] [INFO] [ComputeEngine] [job-norm-d5ac21] Aggregating spatial grids | cpu_usage=77% mem_usage=23%
[2025-12-06 16:01:09.521] [INFO] [StorageIO] [job-norm-d5ac21] Writing aggregation results | output_type=heatmap_grid output_size=5MB
[2025-12-06 16:01:09.521] [INFO] [TaskScheduler] [job-norm-d5ac21] Job completed successfully | duration=15.94s
[2025-12-06 16:00:53.584] [INFO] [TaskScheduler] [job-norm-9efd61] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.185] [INFO] [DataClient] [job-norm-9efd61] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:56.269] [INFO] [DataClient] [job-norm-9efd61] Data download complete | records=150000 size=45MB
[2025-12-06 16:00:56.769] [DEBUG] [Preprocessor] [job-norm-9efd61] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:00:59.250] [INFO] [ComputeEngine] [job-norm-9efd61] Aggregating spatial grids | cpu_usage=77% mem_usage=23%
[2025-12-06 16:00:59.750] [DEBUG] [Preprocessor] [job-norm-9efd61] Processing batch 2/5 | batch_records=30000
[2025-12-06 16:01:01.836] [INFO] [ComputeEngine] [job-norm-9efd61] Aggregating spatial grids | cpu_usage=70% mem_usage=29%
[2025-12-06 16:01:02.336] [DEBUG] [Preprocessor] [job-norm-9efd61] Processing batch 3/5 | batch_records=30000
[2025-12-06 16:01:04.822] [INFO] [ComputeEngine] [job-norm-9efd61] Aggregating spatial grids | cpu_usage=70% mem_usage=24%
[2025-12-06 16:01:05.322] [DEBUG] [Preprocessor] [job-norm-9efd61] Processing batch 4/5 | batch_records=30000
[2025-12-06 16:01:07.308] [INFO] [ComputeEngine] [job-norm-9efd61] Aggregating spatial grids | cpu_usage=61% mem_usage=27%
[2025-12-06 16:01:07.808] [DEBUG] [Preprocessor] [job-norm-9efd61] Processing batch 5/5 | batch_records=30000
[2025-12-06 16:01:09.360] [INFO] [ComputeEngine] [job-norm-9efd61] Aggregating spatial grids | cpu_usage=60% mem_usage=22%
[2025-12-06 16:01:09.860] [INFO] [StorageIO] [job-norm-9efd61] Writing aggregation results | output_type=heatmap_grid output_size=5MB
[2025-12-06 16:01:09.860] [INFO] [TaskScheduler] [job-norm-9efd61] Job completed successfully | duration=16.28s
[2025-12-06 16:00:53.584] [INFO] [TaskScheduler] [job-norm-d023aa] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.966] [INFO] [DataClient] [job-norm-d023aa] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:57.423] [INFO] [DataClient] [job-norm-d023aa] Data download complete | records=150000 size=45MB
[2025-12-06 16:00:57.923] [DEBUG] [Preprocessor] [job-norm-d023aa] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:00:59.526] [INFO] [ComputeEngine] [job-norm-d023aa] Aggregating spatial grids | cpu_usage=80% mem_usage=29%
[2025-12-06 16:01:00.026] [DEBUG] [Preprocessor] [job-norm-d023aa] Processing batch 2/5 | batch_records=30000
[2025-12-06 16:01:02.303] [INFO] [ComputeEngine] [job-norm-d023aa] Aggregating spatial grids | cpu_usage=77% mem_usage=24%
[2025-12-06 16:01:02.803] [DEBUG] [Preprocessor] [job-norm-d023aa] Processing batch 3/5 | batch_records=30000
[2025-12-06 16:01:04.505] [INFO] [ComputeEngine] [job-norm-d023aa] Aggregating spatial grids | cpu_usage=77% mem_usage=21%
[2025-12-06 16:01:05.005] [DEBUG] [Preprocessor] [job-norm-d023aa] Processing batch 4/5 | batch_records=30000
[2025-12-06 16:01:06.717] [INFO] [ComputeEngine] [job-norm-d023aa] Aggregating spatial grids | cpu_usage=78% mem_usage=23%
[2025-12-06 16:01:07.217] [DEBUG] [Preprocessor] [job-norm-d023aa] Processing batch 5/5 | batch_records=30000
[2025-12-06 16:01:08.977] [INFO] [ComputeEngine] [job-norm-d023aa] Aggregating spatial grids | cpu_usage=68% mem_usage=24%
[2025-12-06 16:01:09.477] [INFO] [StorageIO] [job-norm-d023aa] Writing aggregation results | output_type=heatmap_grid output_size=5MB
[2025-12-06 16:01:09.477] [INFO] [TaskScheduler] [job-norm-d023aa] Job completed successfully | duration=15.89s
[2025-12-06 16:00:53.584] [INFO] [TaskScheduler] [job-norm-dcd9aa] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.798] [INFO] [DataClient] [job-norm-dcd9aa] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:58.162] [INFO] [DataClient] [job-norm-dcd9aa] Data download complete | records=150000 size=45MB
[2025-12-06 16:00:58.662] [DEBUG] [Preprocessor] [job-norm-dcd9aa] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:01:00.814] [INFO] [ComputeEngine] [job-norm-dcd9aa] Aggregating spatial grids | cpu_usage=68% mem_usage=28%
[2025-12-06 16:01:01.314] [DEBUG] [Preprocessor] [job-norm-dcd9aa] Processing batch 2/5 | batch_records=30000
[2025-12-06 16:01:03.753] [INFO] [ComputeEngine] [job-norm-dcd9aa] Aggregating spatial grids | cpu_usage=76% mem_usage=28%
[2025-12-06 16:01:04.253] [DEBUG] [Preprocessor] [job-norm-dcd9aa] Processing batch 3/5 | batch_records=30000
[2025-12-06 16:01:06.463] [INFO] [ComputeEngine] [job-norm-dcd9aa] Aggregating spatial grids | cpu_usage=72% mem_usage=22%
[2025-12-06 16:01:06.963] [DEBUG] [Preprocessor] [job-norm-dcd9aa] Processing batch 4/5 | batch_records=30000
[2025-12-06 16:01:08.965] [INFO] [ComputeEngine] [job-norm-dcd9aa] Aggregating spatial grids | cpu_usage=62% mem_usage=23%
[2025-12-06 16:01:09.465] [DEBUG] [Preprocessor] [job-norm-dcd9aa] Processing batch 5/5 | batch_records=30000
[2025-12-06 16:01:11.340] [INFO] [ComputeEngine] [job-norm-dcd9aa] Aggregating spatial grids | cpu_usage=68% mem_usage=22%
[2025-12-06 16:01:11.840] [INFO] [StorageIO] [job-norm-dcd9aa] Writing aggregation results | output_type=heatmap_grid output_size=5MB
[2025-12-06 16:01:11.840] [INFO] [TaskScheduler] [job-norm-dcd9aa] Job completed successfully | duration=18.26s
[2025-12-06 16:00:53.584] [INFO] [TaskScheduler] [job-norm-30a8b7] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.674] [INFO] [DataClient] [job-norm-30a8b7] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:57.951] [INFO] [DataClient] [job-norm-30a8b7] Data download complete | records=150000 size=45MB
[2025-12-06 16:00:58.451] [DEBUG] [Preprocessor] [job-norm-30a8b7] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:01:00.450] [INFO] [ComputeEngine] [job-norm-30a8b7] Aggregating spatial grids | cpu_usage=62% mem_usage=23%
[2025-12-06 16:01:00.950] [DEBUG] [Preprocessor] [job-norm-30a8b7] Processing batch 2/5 | batch_records=30000
[2025-12-06 16:01:03.300] [INFO] [ComputeEngine] [job-norm-30a8b7] Aggregating spatial grids | cpu_usage=74% mem_usage=29%
[2025-12-06 16:01:03.800] [DEBUG] [Preprocessor] [job-norm-30a8b7] Processing batch 3/5 | batch_records=30000
[2025-12-06 16:01:05.795] [INFO] [ComputeEngine] [job-norm-30a8b7] Aggregating spatial grids | cpu_usage=74% mem_usage=25%
[2025-12-06 16:01:06.295] [DEBUG] [Preprocessor] [job-norm-30a8b7] Processing batch 4/5 | batch_records=30000
[2025-12-06 16:01:08.485] [INFO] [ComputeEngine] [job-norm-30a8b7] Aggregating spatial grids | cpu_usage=69% mem_usage=24%
[2025-12-06 16:01:08.985] [DEBUG] [Preprocessor] [job-norm-30a8b7] Processing batch 5/5 | batch_records=30000
[2025-12-06 16:01:11.098] [INFO] [ComputeEngine] [job-norm-30a8b7] Aggregating spatial grids | cpu_usage=63% mem_usage=28%
[2025-12-06 16:01:11.598] [INFO] [StorageIO] [job-norm-30a8b7] Writing aggregation results | output_type=heatmap_grid output_size=5MB
[2025-12-06 16:01:11.598] [INFO] [TaskScheduler] [job-norm-30a8b7] Job completed successfully | duration=18.01s
[2025-12-06 16:00:53.584] [INFO] [TaskScheduler] [job-norm-af1484] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.271] [INFO] [DataClient] [job-norm-af1484] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:57.073] [INFO] [DataClient] [job-norm-af1484] Data download complete | records=150000 size=45MB
[2025-12-06 16:00:57.573] [DEBUG] [Preprocessor] [job-norm-af1484] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:00:59.861] [INFO] [ComputeEngine] [job-norm-af1484] Aggregating spatial grids | cpu_usage=76% mem_usage=26%
[2025-12-06 16:01:00.361] [DEBUG] [Preprocessor] [job-norm-af1484] Processing batch 2/5 | batch_records=30000
[2025-12-06 16:01:02.661] [INFO] [ComputeEngine] [job-norm-af1484] Aggregating spatial grids | cpu_usage=79% mem_usage=25%
[2025-12-06 16:01:03.161] [DEBUG] [Preprocessor] [job-norm-af1484] Processing batch 3/5 | batch_records=30000
[2025-12-06 16:01:05.458] [INFO] [ComputeEngine] [job-norm-af1484] Aggregating spatial grids | cpu_usage=67% mem_usage=23%
[2025-12-06 16:01:05.958] [DEBUG] [Preprocessor] [job-norm-af1484] Processing batch 4/5 | batch_records=30000
[2025-12-06 16:01:08.335] [INFO] [ComputeEngine] [job-norm-af1484] Aggregating spatial grids | cpu_usage=62% mem_usage=29%
[2025-12-06 16:01:08.835] [DEBUG] [Preprocessor] [job-norm-af1484] Processing batch 5/5 | batch_records=30000
[2025-12-06 16:01:11.122] [INFO] [ComputeEngine] [job-norm-af1484] Aggregating spatial grids | cpu_usage=72% mem_usage=28%
[2025-12-06 16:01:11.622] [INFO] [StorageIO] [job-norm-af1484] Writing aggregation results | output_type=heatmap_grid output_size=5MB
[2025-12-06 16:01:11.622] [INFO] [TaskScheduler] [job-norm-af1484] Job completed successfully | duration=18.04s
[2025-12-06 16:00:53.584] [INFO] [TaskScheduler] [job-norm-531607] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.745] [INFO] [DataClient] [job-norm-531607] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:58.286] [INFO] [DataClient] [job-norm-531607] Data download complete | records=150000 size=45MB
[2025-12-06 16:00:58.786] [DEBUG] [Preprocessor] [job-norm-531607] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:01:00.750] [INFO] [ComputeEngine] [job-norm-531607] Aggregating spatial grids | cpu_usage=73% mem_usage=23%
[2025-12-06 16:01:01.250] [DEBUG] [Preprocessor] [job-norm-531607] Processing batch 2/5 | batch_records=30000
[2025-12-06 16:01:03.681] [INFO] [ComputeEngine] [job-norm-531607] Aggregating spatial grids | cpu_usage=70% mem_usage=23%
[2025-12-06 16:01:04.181] [DEBUG] [Preprocessor] [job-norm-531607] Processing batch 3/5 | batch_records=30000
[2025-12-06 16:01:06.369] [INFO] [ComputeEngine] [job-norm-531607] Aggregating spatial grids | cpu_usage=67% mem_usage=25%
[2025-12-06 16:01:06.869] [DEBUG] [Preprocessor] [job-norm-531607] Processing batch 4/5 | batch_records=30000
[2025-12-06 16:01:08.900] [INFO] [ComputeEngine] [job-norm-531607] Aggregating spatial grids | cpu_usage=70% mem_usage=29%
[2025-12-06 16:01:09.400] [DEBUG] [Preprocessor] [job-norm-531607] Processing batch 5/5 | batch_records=30000
[2025-12-06 16:01:10.938] [INFO] [ComputeEngine] [job-norm-531607] Aggregating spatial grids | cpu_usage=65% mem_usage=23%
[2025-12-06 16:01:11.438] [INFO] [StorageIO] [job-norm-531607] Writing aggregation results | output_type=heatmap_grid output_size=5MB
[2025-12-06 16:01:11.438] [INFO] [TaskScheduler] [job-norm-531607] Job completed successfully | duration=17.85s
[2025-12-06 16:00:53.584] [INFO] [TaskScheduler] [job-norm-d244d0] Starting batch analysis job: fishing_effort_heatmap
[2025-12-06 16:00:54.873] [INFO] [DataClient] [job-norm-d244d0] Querying archival AIS data | time_span=180days area_size=5000sqkm
[2025-12-06 16:00:58.326] [INFO] [DataClient] [job-norm-d244d0] Data download complete | records=150000 size=45MB
[2025-12-06 16:00:58.826] [DEBUG] [Preprocessor] [job-norm-d244d0] Processing batch 1/5 | batch_records=30000
[2025-12-06 16:01:01.021] [INFO] [ComputeEngine] [job-norm-d244d0] Aggregating spatial grids | cpu_usage=79% mem_usage=20%
[2025-12-06 16:01:01.521] [DEBUG] [Preprocessor] [job-norm-d244d0] Processing batch 2/5 | batch_records=30000
