job_id,label,S1_Act,S1_Time,S1_Lat,S1_Lon,S1_Val,S2_Act,S2_Time,S2_Lat,S2_Lon,S2_Val,S3_Act,S3_Time,S3_Lat,S3_Lon,S3_Val,S4_Act,S4_Time,S4_Lat,S4_Lon,S4_Val,S5_Act,S5_Time,S5_Lat,S5_Lon,S5_Val,S6_Act,S6_Time,S6_Lat,S6_Lon,S6_Val,S7_Act,S7_Time,S7_Lat,S7_Lon,S7_Val,S8_Act,S8_Time,S8_Lat,S8_Lon,S8_Val,S9_Act,S9_Time,S9_Lat,S9_Lon,S9_Val,S10_Act,S10_Time,S10_Lat,S10_Lon,S10_Val
job-879f0578,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9347442601064171,0.7800258514577695,0.0,3.0,0.7218273916653001,0.9347442601064171,0.7800258514577695,0.026528331931003353,3.0,0.4230477648526403,0.9347442601064171,0.7800258514577695,0.025971437832864114,3.0,0.3146299872400056,0.9347442601064171,0.7800258514577695,0.027750887551550134,3.0,0.42046681588848006,0.9347442601064171,0.7800258514577695,0.023737886626127813,4.0,0.2383074500139558,0.9347442601064171,0.7800258514577695,0.00017409470752089137,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-c77d805c,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.009763712119488954,0.5371042111637591,0.0,3.0,0.6449886631453321,0.009763712119488954,0.5371042111637591,0.02787553825016928,3.0,0.292898360654927,0.009763712119488954,0.5371042111637591,0.021896127228855766,3.0,0.3470951899255301,0.009763712119488954,0.5371042111637591,0.03077155943300932,3.0,0.40738927661202984,0.009763712119488954,0.5371042111637591,0.02015000952449217,4.0,0.2383074500139558,0.009763712119488954,0.5371042111637591,0.08391364902506965,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-8d0ffb5d,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9953166434215537,0.0032873125381937263,0.0,3.0,0.7318694860375872,0.9953166434215537,0.0032873125381937263,0.02752425964876326,3.0,0.318744859280819,0.9953166434215537,0.0032873125381937263,0.025915996104159903,3.0,0.764332807889616,0.9953166434215537,0.0032873125381937263,0.021932391078037038,4.0,0.2383074500139558,0.9953166434215537,0.0032873125381937263,0.09867688022284123,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-09a40af6,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.3831649855620888,0.9965421141087318,0.0,3.0,0.6190907907814492,0.3831649855620888,0.9965421141087318,0.027396352521113096,4.0,0.2383074500139558,0.3831649855620888,0.9965421141087318,0.07207520891364903,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-a2d4b6f3,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.3937639776223083,0.9999375466825526,0.0,3.0,0.6203120532383428,0.3937639776223083,0.9999375466825526,0.018898703661030844,4.0,0.2383074500139558,0.3937639776223083,0.9999375466825526,0.12106545961002786,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-d9142354,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9362981261255143,0.7805236391027285,0.0,3.0,0.7396498009230712,0.9362981261255143,0.7805236391027285,0.018413219535176963,3.0,0.22282408175151008,0.9362981261255143,0.7805236391027285,0.02691519229077061,4.0,0.2383074500139558,0.9362981261255143,0.7805236391027285,0.08753481894150418,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-36b986b6,1,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9687702619647378,0.7642263040094041,0.0,3.0,0.7722126962914081,0.9687702619647378,0.7642263040094041,0.0255105617676817,3.0,0.6521265504547369,0.9687702619647378,0.7642263040094041,0.024176404555460895,3.0,0.7183949656926168,0.9687702619647378,0.7642263040094041,0.03080241400417358,3.0,0.7254503214014245,0.9687702619647378,0.7642263040094041,0.030584487879369543,3.0,0.7278401994683801,0.9687702619647378,0.7642263040094041,0.023361011306001395,3.0,0.695807218488798,0.9687702619647378,0.7642263040094041,0.028540572406509084,4.0,0.2383074500139558,0.9687702619647378,0.7642263040094041,0.5344011142061281,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-dacf52e2,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9988351815868819,0.0044144913332063995,0.0,3.0,0.5861718946361497,0.9988351815868819,0.0044144913332063995,0.02551144654621771,3.0,0.6624986753227546,0.9988351815868819,0.0044144913332063995,0.031671420498296916,4.0,0.2383074500139558,0.9988351815868819,0.0044144913332063995,0.13457520891364902,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-c26a9b08,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9916514087025543,0.00211313887291667,0.0,3.0,0.6215601781487433,0.9916514087025543,0.00211313887291667,0.02228100156462694,3.0,0.35034237215813785,0.9916514087025543,0.00211313887291667,0.02620736633669321,4.0,0.2383074500139558,0.9916514087025543,0.00211313887291667,0.25678969359331477,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-4ccc300e,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.01352506040759388,0.538309175223205,0.0,3.0,0.9020722600977251,0.01352506040759388,0.538309175223205,0.026956792461885037,3.0,0.3609325413577531,0.01352506040759388,0.538309175223205,0.029376808432976458,3.0,0.3688302480603371,0.01352506040759388,0.538309175223205,0.018233663472735334,4.0,0.2383074500139558,0.01352506040759388,0.538309175223205,0.10518802228412256,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-6d4e1764,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.38422905103186505,0.9968829920465799,0.0,3.0,0.5675475857274017,0.38422905103186505,0.9968829920465799,0.018558602913611704,3.0,0.3385675845718845,0.38422905103186505,0.9968829920465799,0.02265606928703754,3.0,0.4014823074027512,0.38422905103186505,0.9968829920465799,0.024976438973622214,4.0,0.2383074500139558,0.38422905103186505,0.9968829920465799,0.13217270194986072,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-c2492297,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9246625048921724,0.7767961179263881,0.0,3.0,0.5775725943411694,0.9246625048921724,0.7767961179263881,0.024975760676504966,3.0,0.413819100440781,0.9246625048921724,0.7767961179263881,0.02984112026629712,3.0,0.4062126225872353,0.9246625048921724,0.7767961179263881,0.02202323974359173,3.0,0.3156614092462935,0.9246625048921724,0.7767961179263881,0.02312651160817572,4.0,0.2383074500139558,0.9246625048921724,0.7767961179263881,0.19606545961002786,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-537989ee,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.0018511985723362878,0.5345694035059972,0.0,3.0,0.6221459314296612,0.0018511985723362878,0.5345694035059972,0.03062777246136146,4.0,0.2383074500139558,0.0018511985723362878,0.5345694035059972,0.028481894150417828,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-f39f9ef4,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9284253029758649,0.7780015464340698,0.0,3.0,0.6263332109405131,0.9284253029758649,0.7780015464340698,0.02756670753939014,3.0,0.36631450964862206,0.9284253029758649,0.7780015464340698,0.025235860599147397,3.0,0.28063081362645625,0.9284253029758649,0.7780015464340698,0.023124732121485612,4.0,0.2383074500139558,0.9284253029758649,0.7780015464340698,0.17447771587743732,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-e6b33cd2,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9385059337323101,0.7812309197405715,0.0,3.0,0.4298468268789165,0.9385059337323101,0.7812309197405715,0.03163783791229484,3.0,0.27439966432673074,0.9385059337323101,0.7812309197405715,0.02511122291450685,4.0,0.2383074500139558,0.9385059337323101,0.7812309197405715,0.1240598885793872,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-d7c69b77,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9340199797958275,0.7797938251532699,0.0,3.0,0.6997248028604485,0.9340199797958275,0.7797938251532699,0.02174908837807985,3.0,0.28751774490330095,0.9340199797958275,0.7797938251532699,0.026902730758916065,3.0,0.23477039727815815,0.9340199797958275,0.7797938251532699,0.02633297414442269,4.0,0.2383074500139558,0.9340199797958275,0.7797938251532699,0.2597841225626741,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-3c05cacc,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9371868674702837,0.780808351205029,0.0,3.0,0.5856400752261696,0.9371868674702837,0.780808351205029,0.028148210109529174,3.0,0.36252059552325666,0.9371868674702837,0.780808351205029,0.01929233535271429,3.0,0.39611479531172994,0.9371868674702837,0.780808351205029,0.01907360874571581,4.0,0.2383074500139558,0.9371868674702837,0.780808351205029,0.050557103064066855,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-d6baf4f0,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.008944697750971897,0.5368418363974142,0.0,3.0,0.6320423147586235,0.008944697750971897,0.5368418363974142,0.018259490011312236,3.0,0.40797672142763086,0.008944697750971897,0.5368418363974142,0.019720774795212545,3.0,0.3694575037112072,0.008944697750971897,0.5368418363974142,0.029171118753741336,3.0,0.3976106945389047,0.008944697750971897,0.5368418363974142,0.018217922931019804,4.0,0.2383074500139558,0.008944697750971897,0.5368418363974142,0.05546657381615599,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-2960a5a1,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.01438520973955254,0.5385847277515482,0.0,3.0,0.5625135559217993,0.01438520973955254,0.5385847277515482,0.02690823750318205,3.0,0.3395578771213815,0.01438520973955254,0.5385847277515482,0.02519006430721862,4.0,0.2383074500139558,0.01438520973955254,0.5385847277515482,0.24592618384401116,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-ba520258,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.38237026637412347,0.9962875224076976,0.0,3.0,0.5534772113314199,0.38237026637412347,0.9962875224076976,0.027989679651105784,4.0,0.2383074500139558,0.38237026637412347,0.9962875224076976,0.41915041782729806,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-a2800f4a,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.013226867447749757,0.5382136478293371,0.0,3.0,0.5992486844091711,0.013226867447749757,0.5382136478293371,0.027866250598585295,3.0,0.2163520164723441,0.013226867447749757,0.5382136478293371,0.01983691769061568,3.0,0.2110404750334479,0.013226867447749757,0.5382136478293371,0.022428575993327288,4.0,0.2383074500139558,0.013226867447749757,0.5382136478293371,0.18224233983286908,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-c4fa208f,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.013309567297604907,0.5382401410810023,0.0,3.0,0.6318489840156656,0.013309567297604907,0.5382401410810023,0.029718010222373945,3.0,0.3461175265632857,0.013309567297604907,0.5382401410810023,0.028792058659446364,3.0,0.2507140001571746,0.013309567297604907,0.5382401410810023,0.023184179109345268,4.0,0.2383074500139558,0.013309567297604907,0.5382401410810023,0.2392757660167131,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-7acea616,1,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9589510617345052,0.7610806810934537,0.0,3.0,0.8527326873123251,0.9589510617345052,0.7610806810934537,0.021631343036914136,3.0,0.7065033915644476,0.9589510617345052,0.7610806810934537,0.028351486529225468,3.0,0.733266559897966,0.9589510617345052,0.7610806810934537,0.030780574349790518,3.0,0.6905667791029667,0.9589510617345052,0.7610806810934537,0.02063186187220724,4.0,0.2383074500139558,0.9589510617345052,0.7610806810934537,0.5386838440111421,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-ae14e637,1,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9661811642326312,0.7633968754442676,0.0,3.0,0.7949038194038187,0.9661811642326312,0.7633968754442676,0.027522452488223145,3.0,0.7244231056041244,0.9661811642326312,0.7633968754442676,0.02084312370777083,3.0,0.735288597978675,0.9661811642326312,0.7633968754442676,0.021011517099258203,3.0,0.6399876158562392,0.9661811642326312,0.7633968754442676,0.031099748724343023,3.0,0.744964897253794,0.9661811642326312,0.7633968754442676,0.022421111842911016,3.0,0.7481003901016083,0.9661811642326312,0.7633968754442676,0.031064179139789667,4.0,0.2383074500139558,0.9661811642326312,0.7633968754442676,0.5380919220055711,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-f619f631,1,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.9697677831864095,0.7645458642119118,0.0,3.0,0.8097427501516464,0.9697677831864095,0.7645458642119118,0.024846131352142854,3.0,0.6615459461644178,0.9697677831864095,0.7645458642119118,0.026752575948110407,3.0,0.706326707814709,0.9697677831864095,0.7645458642119118,0.024030879309765097,3.0,0.6843627138497469,0.9697677831864095,0.7645458642119118,0.021434669785073756,3.0,0.7423114458435476,0.9697677831864095,0.7645458642119118,0.0231173524908513,3.0,0.6273905951856157,0.9697677831864095,0.7645458642119118,0.017935541629649346,4.0,0.2383074500139558,0.9697677831864095,0.7645458642119118,0.5550139275766017,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
job-11c4030b,0,1.0,0.0,0.38640671104196916,0.17231026417104375,0.0,2.0,0.10715739631670437,0.004881215549280726,0.5355400824426634,0.0,3.0,0.5254519892363162,0.004881215549280726,0.5355400824426634,0.018691094208069876,3.0,0.26511450298338135,0.004881215549280726,0.5355400824426634,0.019858621684421648,4.0,0.2383074500139558,0.004881215549280726,0.5355400824426634,0.07116991643454039,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0,0.0,0.0,0.38640671104196916,0.17231026417104375,0.0
